"transaction_id","timestamp","sender_account","receiver_account","amount","transaction_type","merchant_category","location","device_used","is_fraud","fraud_type","time_since_last_transaction","spending_deviation_score","velocity_score","geo_anomaly_score","payment_channel","ip_address","device_hash"
"T104615","2023-02-12T10:10:22.570866","ACC945049","ACC715263",0.01,"withdrawal","grocery","Tokyo","atm","False","",NA,1.32,17,0.87,"card","9.148.30.5","D7502047"
"T104616","2023-01-08T21:00:50.240572","ACC113698","ACC998036",122.12,"payment","online","Tokyo","atm","False","",NA,-0.52,7,0.94,"card","110.26.15.93","D8864780"
"T104617","2023-03-22T10:47:37.123213","ACC437697","ACC260629",324.25,"withdrawal","restaurant","Singapore","mobile","False","",NA,-0.03,13,0.68,"ACH","80.34.85.180","D9212076"
"T104618","2023-11-27T04:53:12.333032","ACC939209","ACC477423",201.17,"payment","other","Berlin","mobile","False","",NA,-0.84,8,0.61,"UPI","195.21.112.201","D2953807"
"T104619","2023-10-25T05:37:11.120551","ACC394710","ACC351432",15.5,"payment","entertainment","Tokyo","web","False","",NA,1.56,14,0.58,"ACH","172.225.55.243","D4483545"
"T104620","2023-01-05T15:51:21.860751","ACC303575","ACC129549",40.28,"transfer","online","Sydney","atm","False","",NA,-0.58,18,0.58,"card","248.156.76.232","D6323608"
"T104621","2023-11-28T02:22:23.231196","ACC872621","ACC318955",402.92,"withdrawal","travel","Berlin","mobile","False","",NA,1.21,3,0.33,"ACH","251.122.79.3","D9965458"
"T104622","2023-12-16T13:54:36.533298","ACC530395","ACC204590",20.97,"payment","entertainment","Tokyo","pos","False","",NA,-2.71,3,0.86,"wire_transfer","65.30.150.57","D7818644"
"T104623","2023-02-05T01:26:56.126334","ACC361991","ACC549878",489.6,"withdrawal","restaurant","Singapore","mobile","False","",NA,0.47,12,0.54,"card","208.241.55.212","D6844428"
"T104624","2023-02-28T18:22:15.707546","ACC784945","ACC351643",80.92,"deposit","entertainment","Dubai","pos","False","",NA,0.14,15,0.72,"card","107.208.222.196","D3984753"
"T104625","2023-07-30T21:02:53.277045","ACC171468","ACC313226",225.58,"payment","grocery","London","web","False","",NA,-0.53,19,0.92,"ACH","36.226.176.193","D9146188"
"T104626","2023-03-20T07:24:05.039948","ACC148451","ACC816157",375.07,"withdrawal","entertainment","New York","atm","False","",NA,-0.83,8,0.02,"UPI","66.134.14.228","D5691763"
"T104627","2023-12-18T07:14:38.679538","ACC285214","ACC391834",1194.41,"deposit","utilities","Berlin","atm","False","",NA,-1.28,15,0.15,"UPI","242.32.9.55","D5539943"
"T104628","2023-09-17T03:04:37.773371","ACC868469","ACC390114",442.69,"withdrawal","other","Tokyo","web","False","",NA,-1.82,18,0.69,"card","13.53.184.38","D8780590"
"T104629","2023-11-04T19:30:42.840540","ACC666246","ACC935217",11.41,"payment","entertainment","Tokyo","mobile","False","",NA,-0.18,18,0.95,"UPI","246.125.209.140","D5003987"
"T104630","2023-08-18T13:52:47.435640","ACC378727","ACC166891",29.86,"transfer","entertainment","Berlin","atm","False","",NA,2.63,2,0.87,"ACH","21.35.201.205","D7180277"
"T104631","2023-11-21T04:48:00.775424","ACC173347","ACC585577",25.21,"transfer","other","Singapore","web","False","",NA,-0.29,10,0.21,"ACH","220.201.214.144","D8351759"
"T104632","2023-08-16T19:21:15.516923","ACC927903","ACC789261",25.28,"transfer","online","Toronto","mobile","False","",NA,0.01,13,0.51,"ACH","24.52.164.68","D8519194"
"T104633","2023-10-18T18:54:42.933062","ACC466289","ACC139524",48.65,"payment","retail","Berlin","mobile","False","",NA,0.2,12,0.88,"UPI","175.209.103.212","D4907845"
"T104634","2023-11-20T23:31:04.228765","ACC956652","ACC962936",246.68,"withdrawal","travel","Sydney","atm","False","",NA,0.59,9,0.22,"UPI","126.254.35.89","D5105424"
"T104635","2023-06-01T03:03:53.948781","ACC557449","ACC223373",318.12,"withdrawal","other","Singapore","mobile","False","",NA,-0.43,4,0.61,"UPI","243.24.41.238","D2109193"
"T104636","2023-05-31T16:28:10.509472","ACC786393","ACC713879",266.68,"withdrawal","grocery","London","mobile","False","",NA,0.55,16,0.76,"wire_transfer","84.135.65.230","D5593236"
"T104637","2023-02-18T21:50:11.935134","ACC781966","ACC564348",38.45,"transfer","entertainment","Singapore","mobile","False","",NA,-0.73,3,0.19,"UPI","175.204.156.214","D8403599"
"T104638","2023-09-30T12:22:04.123526","ACC376457","ACC967616",135.55,"withdrawal","online","Sydney","web","False","",NA,0.96,20,0.94,"UPI","244.6.30.79","D7185410"
"T104639","2023-02-09T23:45:28.375318","ACC682833","ACC279410",581.67,"deposit","online","New York","web","False","",NA,0.56,8,0.24,"wire_transfer","149.35.58.0","D3880952"
"T104640","2023-03-05T19:26:58.242684","ACC334689","ACC690123",282.55,"withdrawal","travel","Dubai","mobile","False","",NA,0.73,20,0.93,"ACH","234.0.249.89","D8023062"
"T104641","2023-03-31T11:43:52.083002","ACC692216","ACC305298",266.09,"withdrawal","retail","New York","web","False","",NA,0.99,6,0.54,"ACH","165.83.61.72","D5490185"
"T104642","2023-01-04T13:17:20.168530","ACC980116","ACC244652",369.97,"withdrawal","grocery","London","pos","False","",NA,-0.05,1,0.4,"wire_transfer","80.128.232.222","D1422730"
"T104643","2023-08-21T09:28:29.108731","ACC720659","ACC116367",184.49,"withdrawal","other","Dubai","mobile","False","",NA,-1.02,11,0.05,"wire_transfer","95.8.86.221","D3221591"
"T104644","2023-06-17T02:00:43.578046","ACC960099","ACC813340",43.35,"payment","entertainment","Toronto","web","False","",NA,-0.37,11,0.23,"ACH","136.26.38.95","D7452539"
"T104645","2023-07-18T18:39:46.969896","ACC137843","ACC998771",7.13,"transfer","online","Sydney","web","False","",NA,-1.1,1,0.41,"ACH","169.116.60.74","D5423553"
"T104646","2023-07-09T22:45:57.562034","ACC285468","ACC571062",1791.3,"deposit","online","Toronto","atm","False","",NA,-0.75,18,0.74,"wire_transfer","139.60.111.69","D4914592"
"T104647","2023-06-09T05:34:22.673097","ACC537089","ACC292239",25.37,"transfer","entertainment","Berlin","mobile","False","",NA,0.24,20,0.67,"card","111.98.134.153","D6589365"
"T104648","2023-02-22T20:35:49.865146","ACC364024","ACC472906",393.1,"withdrawal","grocery","Tokyo","mobile","False","",NA,0.76,7,0.52,"wire_transfer","6.231.193.58","D5171545"
"T104649","2023-02-14T21:14:38.279130","ACC674910","ACC907675",2.3,"payment","online","Berlin","atm","False","",NA,1.31,2,0.02,"wire_transfer","87.70.4.81","D8285926"
"T104650","2023-10-09T18:07:20.606285","ACC684040","ACC933857",50.55,"payment","restaurant","London","web","False","",NA,-0.15,11,0.49,"UPI","81.247.97.10","D4899931"
"T104651","2023-07-09T19:16:11.311848","ACC161487","ACC156949",1316.95,"deposit","retail","Berlin","mobile","False","",NA,-2.02,4,0.06,"card","25.25.88.86","D2885049"
"T104652","2023-10-10T02:35:36.098352","ACC306884","ACC993526",5.18,"payment","travel","Toronto","mobile","False","",NA,0.93,6,0.43,"wire_transfer","146.28.40.201","D3955879"
"T104653","2023-09-26T20:20:42.150328","ACC723498","ACC472329",59.3,"transfer","restaurant","Berlin","pos","False","",NA,0.73,19,0.48,"card","45.162.154.81","D3935576"
"T104654","2023-12-03T19:22:19.661969","ACC153761","ACC477022",392.35,"withdrawal","entertainment","Berlin","pos","False","",NA,-0.77,16,0.33,"card","130.207.109.92","D5455845"
"T104655","2023-11-05T11:26:27.773504","ACC510898","ACC524641",1022.98,"deposit","grocery","Singapore","web","False","",NA,-2.21,17,0.27,"wire_transfer","94.12.11.7","D2787101"
"T104656","2023-09-30T12:59:40.262297","ACC920087","ACC202692",1256.22,"deposit","travel","Dubai","mobile","False","",NA,-0.23,15,0.65,"UPI","130.125.5.82","D5580889"
"T104657","2023-02-10T16:24:50.082324","ACC325846","ACC465280",1216.54,"deposit","retail","Toronto","atm","False","",NA,-1.62,7,0.22,"ACH","179.255.145.38","D6973218"
"T104658","2023-02-14T20:42:09.281119","ACC895403","ACC949429",1009.61,"deposit","utilities","Sydney","web","False","",NA,-0.95,15,0.73,"card","123.4.166.114","D8789849"
"T104659","2023-08-01T13:00:53.415730","ACC850886","ACC766362",1791,"deposit","restaurant","Toronto","pos","False","",NA,1.12,18,0.72,"ACH","198.154.50.52","D8110052"
"T104660","2023-02-17T05:08:50.518804","ACC296280","ACC506727",1452.76,"deposit","utilities","Dubai","web","False","",NA,0.08,4,0.58,"wire_transfer","237.101.163.117","D3548201"
"T104661","2023-08-05T17:39:55.127404","ACC379286","ACC860487",1100.56,"deposit","restaurant","Toronto","atm","False","",NA,0.83,8,0.69,"UPI","44.93.227.10","D1165099"
"T104662","2023-11-11T16:50:56.630486","ACC913436","ACC964751",258.8,"withdrawal","online","Dubai","mobile","False","",NA,-1.62,10,0.3,"card","241.214.19.250","D9268942"
"T104663","2023-08-09T05:01:33.624122","ACC652658","ACC690182",40.74,"payment","entertainment","Dubai","pos","False","",NA,-0.62,7,0.23,"wire_transfer","175.79.163.29","D6147916"
"T104664","2023-07-28T17:45:13.428056","ACC825050","ACC269496",23.71,"transfer","entertainment","Toronto","atm","False","",NA,1.09,11,0.22,"card","171.110.33.99","D2238438"
"T104665","2023-03-19T13:58:01.570151","ACC169928","ACC417362",6.99,"transfer","other","Toronto","mobile","False","",NA,-1.12,9,0.23,"UPI","32.94.210.65","D2317950"
"T104666","2023-11-27T14:31:06.929805","ACC911498","ACC821031",319.97,"withdrawal","travel","Sydney","atm","False","",NA,0.61,10,0.19,"UPI","217.201.1.60","D5419930"
"T104667","2023-12-22T08:37:08.056989","ACC207818","ACC226641",0.5,"payment","retail","London","mobile","False","",NA,1.32,10,0.67,"UPI","81.181.155.206","D2975274"
"T104668","2023-08-25T09:04:48.001619","ACC923552","ACC445943",497.05,"deposit","restaurant","Toronto","mobile","False","",NA,1.35,18,0.92,"card","99.7.205.59","D6816980"
"T104669","2023-04-18T23:19:45.088967","ACC163570","ACC434763",91.02,"payment","other","New York","web","False","",NA,0.43,4,0.21,"UPI","56.45.158.68","D8650019"
"T104670","2023-01-29T04:01:23.785535","ACC307404","ACC539124",5.02,"payment","online","New York","pos","False","",NA,0.9,16,0.62,"ACH","33.179.139.172","D8192100"
"T104671","2023-12-21T19:47:05.513043","ACC164401","ACC513450",9.79,"transfer","restaurant","London","atm","False","",NA,1.27,9,0.18,"ACH","160.30.15.52","D7314884"
"T104672","2023-10-21T18:58:43.848978","ACC453046","ACC306750",3.2,"payment","grocery","Sydney","web","False","",NA,-0.52,1,0.84,"card","3.15.157.179","D3860481"
"T104673","2023-11-13T11:12:42.855173","ACC652329","ACC890320",644.21,"withdrawal","utilities","Toronto","mobile","False","",NA,0.48,17,0.53,"UPI","117.34.44.148","D7810338"
"T104674","2023-03-14T22:53:46.007681","ACC531697","ACC619545",257.37,"payment","grocery","Sydney","atm","False","",NA,-1.25,4,0.87,"card","34.247.26.195","D3479702"
"T104675","2023-11-15T14:59:16.570927","ACC216386","ACC623940",54.58,"transfer","entertainment","Dubai","mobile","False","",NA,-1.91,5,0.01,"ACH","108.11.81.58","D6611004"
"T104676","2023-04-24T10:03:19.032439","ACC738014","ACC426501",340.23,"withdrawal","utilities","London","mobile","False","",NA,0.68,16,0.87,"ACH","43.95.133.143","D3547641"
"T104677","2023-09-14T18:24:35.907901","ACC515904","ACC107580",212.85,"withdrawal","restaurant","Dubai","pos","False","",NA,0.6,6,0.7,"ACH","62.231.52.84","D5187027"
"T104678","2023-09-24T05:27:15.572743","ACC727089","ACC854603",31.69,"transfer","restaurant","Sydney","mobile","False","",NA,-0.4,17,0.64,"ACH","213.54.143.28","D4605761"
"T104679","2023-01-11T15:13:49.660352","ACC490226","ACC942155",155.7,"payment","utilities","New York","mobile","False","",NA,2.11,8,0.51,"card","246.163.169.212","D8538146"
"T104680","2023-05-21T09:50:08.891792","ACC345646","ACC378838",165.71,"withdrawal","entertainment","Berlin","web","False","",NA,0.45,1,0.69,"wire_transfer","243.46.157.88","D9141386"
"T104681","2023-02-18T14:32:31.349889","ACC463659","ACC184734",556.69,"withdrawal","restaurant","Sydney","mobile","False","",NA,-0.65,19,0.87,"wire_transfer","217.60.45.40","D3511843"
"T104682","2023-07-12T21:34:35.634878","ACC433995","ACC985396",91.02,"payment","travel","Dubai","web","False","",NA,0.14,18,0.42,"ACH","188.45.98.239","D9000833"
"T104683","2023-02-22T13:58:33.631579","ACC800574","ACC730400",718.61,"deposit","restaurant","Toronto","atm","False","",NA,-1.41,17,0.28,"card","105.55.7.110","D5462554"
"T104684","2023-04-24T20:29:05.773841","ACC379580","ACC325793",1591.08,"deposit","other","Sydney","web","False","",NA,-1.93,13,0.5,"card","74.239.0.34","D4011353"
"T104685","2023-02-24T10:25:42.753416","ACC692888","ACC470305",473.69,"deposit","retail","Dubai","web","False","",NA,-1.51,10,0.14,"wire_transfer","189.88.11.102","D1627127"
"T104686","2023-06-04T10:32:03.186710","ACC609958","ACC990295",813.69,"deposit","entertainment","Singapore","atm","False","",NA,0.29,10,0.51,"ACH","9.37.100.223","D1943886"
"T104687","2023-10-27T08:58:36.563804","ACC957543","ACC690673",17.68,"transfer","other","Sydney","web","False","",NA,1.45,9,0.18,"card","134.92.232.50","D1510699"
"T104688","2023-04-18T23:56:28.497484","ACC923573","ACC513190",223.83,"withdrawal","entertainment","Dubai","web","False","",NA,0.99,10,0.76,"wire_transfer","9.246.79.59","D8884398"
"T104689","2023-11-13T20:11:27.521630","ACC767811","ACC808129",9.8,"transfer","retail","Toronto","web","False","",NA,-1.2,9,0.27,"card","113.44.239.153","D1943370"
"T104690","2023-05-25T07:45:19.259454","ACC984653","ACC749934",37.07,"transfer","retail","Singapore","mobile","False","",NA,-1.65,2,0.47,"card","125.122.249.111","D6478705"
"T104691","2023-12-31T09:28:46.025245","ACC917410","ACC707828",977.2,"deposit","utilities","Berlin","mobile","False","",NA,-1.63,17,0.84,"UPI","165.33.130.196","D5084352"
"T104692","2023-11-13T07:17:47.199660","ACC855278","ACC848628",476.68,"payment","utilities","London","mobile","False","",NA,-1.02,1,0.89,"card","119.82.48.181","D3079817"
"T104693","2023-04-10T08:31:26.792785","ACC743519","ACC613280",246.77,"withdrawal","grocery","Dubai","mobile","False","",NA,-0.58,3,0.45,"UPI","249.160.148.187","D1306663"
"T104694","2023-06-27T19:40:43.408471","ACC480837","ACC845330",95.33,"payment","online","New York","atm","False","",NA,-1.55,19,0.05,"UPI","29.44.97.185","D8458488"
"T104695","2023-09-03T20:34:34.456151","ACC175058","ACC706636",2192.62,"deposit","utilities","Tokyo","mobile","False","",NA,0.04,16,0.06,"card","166.150.199.192","D7542278"
"T104696","2023-02-09T05:47:09.792424","ACC804447","ACC597194",200.16,"payment","utilities","Tokyo","pos","False","",NA,-0.71,8,0.73,"wire_transfer","65.181.142.29","D1492216"
"T104697","2023-05-08T23:10:00.697893","ACC446127","ACC343348",666.02,"deposit","grocery","Tokyo","mobile","False","",NA,-0.11,8,0.82,"wire_transfer","214.209.178.58","D5268769"
"T104698","2023-01-10T10:10:49.501858","ACC793832","ACC964538",14.96,"transfer","retail","Tokyo","mobile","False","",NA,-2.19,18,0.64,"UPI","108.95.194.80","D3053782"
"T104699","2023-01-07T22:11:24.990342","ACC803299","ACC999809",21.36,"transfer","grocery","Singapore","web","False","",NA,-0.08,11,0.37,"card","164.88.53.99","D7847046"
"T104700","2023-09-13T06:42:06.410246","ACC837488","ACC129168",854.98,"deposit","other","Tokyo","pos","False","",NA,1.06,3,0.13,"card","65.25.158.132","D2273901"
"T104701","2023-05-03T03:48:29.217781","ACC820891","ACC242941",953.91,"deposit","other","Tokyo","pos","False","",NA,-0.43,19,0.69,"wire_transfer","142.28.61.89","D7459762"
"T104702","2023-06-05T13:14:31.718763","ACC339444","ACC892150",7.47,"payment","other","Sydney","mobile","False","",NA,-2.13,2,0.03,"UPI","84.91.175.251","D1417431"
"T104703","2023-03-24T05:20:28.386686","ACC301126","ACC463473",11.61,"transfer","utilities","Sydney","mobile","False","",NA,2.34,13,0.06,"UPI","251.201.243.124","D8028120"
"T104704","2023-09-24T01:01:39.594441","ACC229919","ACC728955",17.48,"transfer","entertainment","New York","atm","False","",NA,-0.24,10,0.49,"UPI","239.131.53.177","D6026338"
"T104705","2023-10-04T05:03:40.982834","ACC305571","ACC755935",143.25,"withdrawal","grocery","Sydney","mobile","False","",NA,-0.71,3,0.18,"card","14.91.33.155","D4371897"
"T104706","2023-10-30T17:48:05.379467","ACC252637","ACC904830",1161.91,"deposit","other","Sydney","mobile","False","",NA,-0.69,6,0.06,"card","197.160.69.87","D8636101"
"T104707","2023-11-19T11:06:17.081277","ACC244931","ACC885178",39.16,"payment","retail","Singapore","atm","False","",NA,1.17,2,0.57,"card","198.234.2.120","D4459594"
"T104708","2023-11-22T15:26:24.883222","ACC843183","ACC652950",362.76,"deposit","online","Singapore","web","False","",NA,-3.01,16,0.51,"ACH","40.226.77.100","D6672932"
"T104709","2023-12-21T11:21:51.311444","ACC878921","ACC664153",1681.57,"deposit","restaurant","London","web","False","",NA,-0.56,20,0.78,"UPI","86.255.50.12","D1394397"
"T104710","2023-03-08T06:17:09.397084","ACC919685","ACC594041",5.14,"payment","retail","Sydney","web","False","",NA,0.25,12,0.06,"card","105.124.91.226","D2927173"
"T104711","2023-01-16T09:06:23.603209","ACC437276","ACC378310",165.26,"deposit","travel","London","mobile","False","",NA,0.9,14,0.44,"card","4.55.60.79","D9531715"
"T104712","2023-02-11T06:38:12.828018","ACC203323","ACC379097",503.86,"withdrawal","grocery","New York","mobile","False","",NA,-0.75,1,0.91,"card","103.100.174.217","D1919801"
"T104713","2023-01-23T17:20:22.562058","ACC141098","ACC444282",90.76,"transfer","utilities","New York","pos","False","",NA,1.2,16,0.45,"ACH","42.214.210.101","D1998353"
"T104714","2023-02-11T05:19:53.866835","ACC542737","ACC285150",30.11,"payment","retail","Sydney","web","False","",NA,-0.42,16,0.6,"UPI","205.213.84.202","D1977934"
"T104715","2023-09-17T11:52:58.033153","ACC251441","ACC687885",1908.09,"deposit","grocery","London","pos","False","",NA,-0.87,18,0.54,"wire_transfer","111.21.121.114","D6729905"
"T104716","2023-01-19T21:35:37.609617","ACC565543","ACC502869",18.03,"payment","retail","New York","web","False","",NA,-0.32,9,0.68,"wire_transfer","41.3.214.252","D4245325"
"T104717","2023-10-12T08:51:51.841275","ACC359635","ACC552186",6.84,"payment","entertainment","Berlin","mobile","False","",NA,0.6,4,0.71,"card","148.180.237.181","D2743430"
"T104718","2023-04-02T04:03:07.810093","ACC273677","ACC110538",17.32,"payment","utilities","New York","mobile","False","",NA,0.25,4,0.08,"UPI","173.10.68.236","D3805479"
"T104719","2023-12-14T13:59:07.518091","ACC778490","ACC559659",49.27,"payment","entertainment","Dubai","mobile","False","",NA,0.79,18,0.71,"wire_transfer","124.198.57.83","D9325666"
"T104720","2023-03-11T20:33:56.314462","ACC688566","ACC475520",95.09,"withdrawal","grocery","Berlin","atm","False","",NA,1.4,1,0.86,"ACH","169.229.194.86","D4542776"
"T104721","2023-05-21T18:36:57.224707","ACC704049","ACC186426",340.36,"payment","travel","Berlin","atm","False","",NA,1.75,5,0.31,"card","175.162.90.172","D7558963"
"T104722","2023-07-08T05:51:08.117193","ACC825061","ACC938285",1861.6,"deposit","retail","Dubai","web","False","",NA,1.46,5,0.8,"wire_transfer","75.22.176.156","D2568421"
"T104723","2023-03-30T07:20:47.965617","ACC986613","ACC280372",314.01,"withdrawal","travel","Tokyo","pos","False","",NA,-1.93,13,0.93,"card","118.56.205.171","D1984157"
"T104724","2023-01-23T13:55:03.587808","ACC647793","ACC377891",844.76,"deposit","travel","Dubai","mobile","False","",NA,-1.37,3,0.17,"ACH","54.70.181.157","D9239384"
